[2019-05-28 14:57:05.238] [http-nio-8083-exec-8][INFO][com.example.demo.controller.CaseController][findCaseByTaskId] line:[74]-> 查询成功！
[2019-05-28 14:57:07.528] [http-nio-8083-exec-2][INFO][com.example.demo.controller.CaseController][insertCasePage] line:[191]-> 转页面
[2019-05-28 14:59:01.560] [http-nio-8083-exec-9][INFO][com.example.demo.controller.TaskController][findTaskById] line:[42]-> 根据Task的ID来查找Task信息
[2019-05-28 14:59:01.639] [http-nio-8083-exec-9][INFO][com.example.demo.controller.TaskController][findTaskById] line:[48]-> 查询成功！
[2019-05-28 14:59:02.554] [http-nio-8083-exec-2][INFO][com.example.demo.controller.CaseController][findCaseByTaskId] line:[74]-> 查询成功！
[2019-05-28 14:59:04.457] [http-nio-8083-exec-7][INFO][com.example.demo.controller.CaseController][insertCasePage] line:[191]-> 转页面
[2019-05-28 15:00:00.003] [scheduling-1][ERROR][com.example.demo.controller.MailScheduler][doTask] line:[43]-> 我要开始发邮件啦,现在的时间为:Tue May 28 15:00:00 CST 2019
[2019-05-28 15:00:42.089] [http-nio-8083-exec-10][INFO][com.example.demo.controller.TaskController][findTaskById] line:[42]-> 根据Task的ID来查找Task信息
[2019-05-28 15:00:42.164] [http-nio-8083-exec-10][INFO][com.example.demo.controller.TaskController][findTaskById] line:[48]-> 查询成功！
[2019-05-28 15:00:43.640] [http-nio-8083-exec-2][INFO][com.example.demo.controller.CaseController][findCaseByTaskId] line:[74]-> 查询成功！
[2019-05-28 15:00:45.170] [http-nio-8083-exec-7][INFO][com.example.demo.controller.CaseController][insertCasePage] line:[191]-> 转页面
[2019-05-28 15:00:59.317] [http-nio-8083-exec-5][INFO][com.example.demo.controller.CaseController][findCaseByTaskId] line:[74]-> 查询成功！
[2019-05-28 15:01:03.668] [http-nio-8083-exec-10][INFO][com.example.demo.controller.CaseController][insertCasePage] line:[191]-> 转页面
[2019-05-28 15:01:08.971] [http-nio-8083-exec-6][INFO][com.example.demo.controller.CaseController][findCaseByTaskId] line:[74]-> 查询成功！
[2019-05-28 15:01:22.417] [http-nio-8083-exec-6][INFO][com.example.demo.controller.TaskController][findTaskById] line:[42]-> 根据Task的ID来查找Task信息
[2019-05-28 15:01:22.491] [http-nio-8083-exec-6][INFO][com.example.demo.controller.TaskController][findTaskById] line:[48]-> 查询成功！
[2019-05-28 15:01:24.167] [http-nio-8083-exec-7][INFO][com.example.demo.controller.CaseController][findCaseByTaskId] line:[74]-> 查询成功！
[2019-05-28 15:01:25.300] [http-nio-8083-exec-3][INFO][com.example.demo.controller.CaseController][insertCasePage] line:[191]-> 转页面
[2019-05-28 15:04:31.858] [http-nio-8083-exec-8][INFO][com.example.demo.controller.CaseController][findCaseByTaskId] line:[74]-> 查询成功！
[2019-05-28 15:04:41.178] [http-nio-8083-exec-8][INFO][com.example.demo.controller.TaskController][insert] line:[99]-> 转页面
[2019-05-28 15:04:57.024] [http-nio-8083-exec-9][INFO][com.example.demo.controller.TaskController][TaskCreation] line:[115]-> 新增Task记录
[2019-05-28 15:04:57.108] [http-nio-8083-exec-9][INFO][com.example.demo.controller.TaskController][TaskCreation] line:[118]-> 新增task成功！
[2019-05-28 15:05:00.826] [http-nio-8083-exec-1][INFO][com.example.demo.controller.TaskController][findTaskById] line:[42]-> 根据Task的ID来查找Task信息
[2019-05-28 15:05:00.905] [http-nio-8083-exec-1][INFO][com.example.demo.controller.TaskController][findTaskById] line:[48]-> 查询成功！
[2019-05-28 15:05:01.937] [http-nio-8083-exec-3][INFO][com.example.demo.controller.CaseController][findCaseByTaskId] line:[74]-> 查询成功！
[2019-05-28 15:05:02.909] [http-nio-8083-exec-7][INFO][com.example.demo.controller.CaseController][insertCasePage] line:[191]-> 转页面
[2019-05-28 15:05:12.707] [http-nio-8083-exec-5][INFO][com.example.demo.controller.CaseController][findCaseByTaskId] line:[74]-> 查询成功！
[2019-05-28 15:05:45.618] [http-nio-8083-exec-5][INFO][com.example.demo.controller.TaskController][findTaskById] line:[42]-> 根据Task的ID来查找Task信息
[2019-05-28 15:05:45.696] [http-nio-8083-exec-5][INFO][com.example.demo.controller.TaskController][findTaskById] line:[48]-> 查询成功！
[2019-05-28 15:05:47.065] [http-nio-8083-exec-10][INFO][com.example.demo.controller.CaseController][findCaseByTaskId] line:[74]-> 查询成功！
[2019-05-28 15:05:51.517] [http-nio-8083-exec-4][INFO][com.example.demo.controller.CaseController][findCaseByTaskId] line:[74]-> 查询成功！
[2019-05-28 15:05:56.148] [http-nio-8083-exec-3][INFO][com.example.demo.controller.CaseController][findCaseByTaskId] line:[74]-> 查询成功！
[2019-05-28 15:05:59.717] [http-nio-8083-exec-2][INFO][com.example.demo.controller.CaseController][findCaseByTaskId] line:[74]-> 查询成功！
[2019-05-28 15:06:17.954] [http-nio-8083-exec-4][INFO][com.example.demo.controller.TaskController][findTaskById] line:[42]-> 根据Task的ID来查找Task信息
[2019-05-28 15:06:18.031] [http-nio-8083-exec-4][INFO][com.example.demo.controller.TaskController][findTaskById] line:[48]-> 查询成功！
[2019-05-28 15:06:19.403] [http-nio-8083-exec-8][INFO][com.example.demo.controller.CaseController][findCaseByTaskId] line:[74]-> 查询成功！
[2019-05-28 15:06:22.966] [http-nio-8083-exec-8][INFO][com.example.demo.controller.TaskController][findTaskById] line:[42]-> 根据Task的ID来查找Task信息
[2019-05-28 15:06:23.048] [http-nio-8083-exec-8][INFO][com.example.demo.controller.TaskController][findTaskById] line:[48]-> 查询成功！
[2019-05-28 15:06:24.282] [http-nio-8083-exec-6][INFO][com.example.demo.controller.CaseController][findCaseByTaskId] line:[74]-> 查询成功！
[2019-05-28 15:06:33.477] [http-nio-8083-exec-1][INFO][com.example.demo.controller.CaseController][findCaseByTaskId] line:[74]-> 查询成功！
[2019-05-28 15:06:47.349] [http-nio-8083-exec-5][INFO][com.example.demo.controller.CaseController][findCaseByTaskId] line:[74]-> 查询成功！
[2019-05-28 15:07:04.795] [http-nio-8083-exec-10][INFO][com.example.demo.controller.CaseController][findCaseByTaskId] line:[74]-> 查询成功！
[2019-05-28 15:07:11.837] [http-nio-8083-exec-2][INFO][com.example.demo.controller.CaseController][findCaseByTaskId] line:[74]-> 查询成功！
[2019-05-28 15:07:15.489] [http-nio-8083-exec-8][INFO][com.example.demo.controller.CaseController][insertCasePage] line:[191]-> 转页面
[2019-05-28 15:07:24.646] [http-nio-8083-exec-1][INFO][com.example.demo.controller.CaseController][findCaseByTaskId] line:[74]-> 查询成功！
[2019-05-28 15:08:19.690] [http-nio-8083-exec-3][INFO][com.example.demo.controller.CaseController][findCaseByTaskId] line:[74]-> 查询成功！
[2019-05-28 15:08:24.352] [http-nio-8083-exec-9][INFO][com.example.demo.controller.CaseController][findCaseByTaskId] line:[74]-> 查询成功！
[2019-05-28 15:08:27.885] [http-nio-8083-exec-8][INFO][com.example.demo.controller.CaseController][findCaseByTaskId] line:[74]-> 查询成功！
[2019-05-28 15:08:34.402] [http-nio-8083-exec-5][INFO][com.example.demo.controller.CaseController][findCaseByTaskId] line:[74]-> 查询成功！
[2019-05-28 15:09:07.737] [http-nio-8083-exec-4][INFO][com.example.demo.controller.TaskController][findTaskById] line:[42]-> 根据Task的ID来查找Task信息
[2019-05-28 15:09:07.818] [http-nio-8083-exec-4][INFO][com.example.demo.controller.TaskController][findTaskById] line:[48]-> 查询成功！
[2019-05-28 15:10:30.137] [http-nio-8083-exec-9][INFO][com.example.demo.controller.TaskController][findTaskById] line:[42]-> 根据Task的ID来查找Task信息
[2019-05-28 15:10:30.231] [http-nio-8083-exec-9][INFO][com.example.demo.controller.TaskController][findTaskById] line:[48]-> 查询成功！
[2019-05-28 15:10:31.516] [http-nio-8083-exec-2][INFO][com.example.demo.controller.CaseController][findCaseByTaskId] line:[74]-> 查询成功！
